";Orders (numPair";start;lifetime;capacity)
26;1;1635;1
24;1;2350;1
92;1;1437;1
30;1;957;1
89;1;2556;1
53;1;1508;1
60;1;2585;1
21;1;2465;1
71;1;2603;1
67;1;2237;1
42;1;1616;1
33;1;2016;1
81;1;1998;1
51;1;1074;1
5;1;1284;1
82;1;2080;1
36;1;2342;1
82;1;2568;1
96;1;893;1
66;1;1010;1
72;1;2003;1
17;1;1211;1
50;1;1759;1
41;1;2483;1
70;1;2666;1
42;1;1444;1
25;1;2232;1
27;1;1720;1
5;1;1819;1
41;1;2268;1
44;1;2379;1
76;1;1881;1
66;1;2307;1
34;1;1612;1
1;1;1451;1
54;1;2330;1
19;1;1781;1
6;1;2181;1
41;1;2131;1
19;1;2539;1
24;1;2739;1
97;1;1469;1
15;1;2101;1
98;1;1758;1
88;1;2015;1
75;1;848;1
26;1;722;1
61;1;1908;1
74;1;2171;1
41;1;1868;1
5;1;1448;1
41;1;1688;1
99;1;1788;1
24;1;2045;1
9;1;2331;1
43;1;1493;1
16;1;2005;1
76;1;3278;1
46;1;1956;1
67;1;2219;1
95;1;1985;1
87;1;2067;1
22;1;1648;1
68;1;2463;1
33;1;1982;1
26;1;2000;1
96;1;1373;1
32;1;1176;1
48;1;2150;1
58;1;3434;1
74;1;1574;1
22;1;2530;1
46;1;1829;1
56;1;1399;1
37;1;2004;1
69;1;2216;1
38;1;1448;1
46;1;2163;1
35;1;2195;1
70;1;2085;1
100;1;1729;1
80;1;2297;1
30;1;2007;1
43;1;1015;1
51;1;2224;1
25;1;1201;1
64;1;2026;1
70;1;1675;1
6;1;1452;1
34;1;1705;1
12;1;1557;1
71;1;2147;1
19;1;2266;1
28;1;1266;1
44;1;3142;1
68;1;2466;1
22;1;2632;1
12;1;1346;1
47;1;2328;1
44;1;2241;1
52;1;1407;1
51;1;2157;1
26;1;1579;1
52;1;1982;1
21;1;2083;1
82;1;1315;1
84;1;2217;1
84;1;1457;1
33;1;2737;1
31;1;2612;1
25;1;2959;1
92;1;958;1
32;1;1288;1
76;1;2535;1
55;1;1642;1
86;1;2078;1
54;1;2672;1
11;1;3101;1
17;1;2255;1
34;1;1578;1
30;1;1113;1
31;1;2087;1
53;1;2578;1
68;1;1716;1
21;1;2526;1
60;1;2068;1
75;1;1688;1
33;1;1671;1
77;1;1699;1
25;1;1989;1
46;1;1515;1
9;1;1898;1
92;1;2376;1
36;1;1538;1
56;1;2376;1
17;1;1696;1
75;1;1935;1
25;1;2809;1
80;1;2199;1
39;1;3016;1
84;1;1773;1
20;1;3392;1
25;1;2027;1
22;1;1092;1
96;1;2133;1
19;1;3111;1
64;1;2563;1
50;1;1446;1
70;1;1683;1
25;1;1903;1
50;1;1485;1
79;1;2165;1
21;1;2308;1
6;1;2880;1
76;1;2367;1
19;1;2088;1
58;1;1975;1
7;1;2384;1
5;1;900;1
6;1;1586;1
78;1;752;1
49;1;3189;1
69;1;1589;1
19;1;1722;1
70;1;2464;1
6;1;2745;1
3;1;3308;1
67;1;1277;1
70;1;2291;1
73;1;2216;1
85;1;1083;1
99;1;1593;1
22;1;2367;1
48;1;2507;1
25;1;2434;1
42;1;1903;1
4;1;1993;1
20;1;2098;1
59;1;2125;1
8;1;2390;1
83;1;1963;1
5;1;1476;1
71;1;2099;1
31;1;2540;1
6;1;1796;1
96;1;2307;1
57;1;2181;1
67;1;1318;1
89;1;2252;1
22;1;748;1
46;1;1863;1
51;1;837;1
27;1;1168;1
7;1;1160;1
56;1;374;1
54;1;1254;1
18;1;2725;1
6;1;1672;1
57;1;1211;1
99;1;2232;1
2;1;1540;1
74;1;1563;1
37;1;2420;1
23;1;2297;1
21;1;1946;1
81;1;1812;1
93;1;2461;1
82;1;2201;1
56;1;1996;1
78;1;1640;1
68;1;2201;1
57;1;2433;1
34;1;1968;1
2;1;2037;1
62;1;1378;1
39;1;2321;1
75;1;3079;1
38;1;2076;1
49;1;2102;1
44;1;1878;1
74;1;2007;1
68;1;2220;1
37;1;1963;1
40;1;2518;1
82;1;1885;1
18;1;2229;1
89;1;1990;1
24;1;2075;1
73;1;1415;1
39;1;2108;1
29;1;2467;1
3;1;2353;1
45;1;2345;1
20;1;2063;1
13;1;1184;1
46;1;1914;1
15;1;2017;1
65;1;1172;1
99;1;1692;1
74;1;1975;1
24;1;2299;1
39;1;1962;1
50;1;1889;1
60;1;2347;1
56;1;2201;1
69;1;1494;1
80;1;1957;1
70;1;1587;1
52;1;2043;1
85;1;2692;1
42;1;1927;1
29;1;2761;1
86;1;2559;1
20;1;1552;1
39;1;1465;1
29;1;1501;1
8;1;1390;1
36;1;1981;1
25;1;1651;1
10;1;2163;1
82;1;3201;1
17;1;1695;1
36;1;1192;1
51;1;2189;1
33;1;1049;1
39;1;2570;1
32;1;1278;1
62;1;1800;1
4;1;1817;1
45;1;2123;1
93;1;1771;1
80;1;1967;1
99;1;1830;1
34;1;2319;1
72;1;1602;1
92;1;1782;1
53;1;2458;1
35;1;2284;1
10;1;1048;1
23;1;1585;1
70;1;1841;1
9;1;1951;1
95;1;2695;1
87;1;1563;1
16;1;2316;1
57;1;3454;1
66;1;1681;1
61;1;1075;1
64;1;1217;1
57;1;1987;1
26;1;1626;1
28;1;2178;1
96;1;2080;1
64;1;2824;1
65;1;2064;1
82;1;2137;1
66;1;1329;1
81;1;1958;1
31;1;1903;1
27;1;1499;1
82;1;2465;1
100;1;2350;1
53;1;2024;1
98;1;918;1
72;1;1775;1
62;1;2185;1
89;1;1492;1
66;1;1597;1
18;1;1770;1
37;1;3552;1
56;1;1992;1
55;1;1490;1
67;1;1708;1
52;1;1574;1
6;1;1375;1
71;1;2601;1
89;1;2672;1
41;1;2142;1
33;1;1415;1
16;1;1588;1
20;1;1516;1
85;1;1998;1
89;1;2174;1
22;1;2156;1
81;1;834;1
86;1;1440;1
85;1;2194;1
34;1;2580;1
7;1;2164;1
8;1;2376;1
20;1;2849;1
6;1;2633;1
46;1;1692;1
47;1;1557;1
93;1;1927;1
25;1;1808;1
84;1;2065;1
55;1;2329;1
73;1;1481;1
70;1;2139;1
10;1;675;1
7;1;1806;1
79;1;1905;1
19;1;901;1
59;1;1312;1
76;1;2000;1
61;1;2582;1
70;1;1341;1
42;1;1632;1
60;1;1089;1
65;1;1756;1
25;1;1748;1
62;1;1983;1
69;1;2956;1
36;1;1823;1
91;1;2043;1
57;1;2651;1
50;1;3078;1
9;1;2228;1
63;1;2511;1
86;1;2537;1
77;1;1182;1
100;1;2562;1
80;1;1928;1
12;1;1603;1
16;1;1511;1
5;1;1957;1
11;1;1472;1
42;1;2626;1
97;1;1870;1
34;1;2545;1
66;1;2680;1
97;1;2049;1
25;1;1390;1
39;1;2073;1
95;1;2849;1
45;1;1160;1
49;1;2732;1
75;1;2012;1
66;1;1468;1
61;1;2303;1
30;1;1970;1
33;1;2590;1
25;1;1935;1
24;1;1749;1
92;1;1333;1
37;1;932;1
70;1;1632;1
42;1;2062;1
4;1;3064;1
65;1;2708;1
66;1;2847;1
59;1;2260;1
39;1;2116;1
29;1;2351;1
22;1;765;1
70;1;1876;1
68;1;2233;1
21;1;1901;1
45;1;1585;1
49;1;2071;1
32;1;3623;1
16;1;3170;1
73;1;1519;1
12;1;935;1
62;1;1709;1
99;1;1835;1
90;1;1641;1
92;1;2652;1
49;1;2195;1
83;1;2483;1
11;1;1193;1
76;1;2079;1
47;1;2268;1
96;1;1897;1
87;1;2164;1
5;1;2207;1
78;1;1464;1
75;1;2447;1
69;1;1825;1
24;1;2775;1
65;1;1664;1
18;1;1691;1
43;1;1849;1
43;1;1432;1
55;1;2791;1
60;1;1234;1
74;1;2554;1
93;1;2054;1
71;1;1824;1
63;1;2167;1
42;1;2721;1
88;1;616;1
37;1;2098;1
53;1;2365;1
63;1;2420;1
69;1;2872;1
2;1;1544;1
11;1;1523;1
51;1;1914;1
48;1;2417;1
27;1;2459;1
84;1;2478;1
68;1;2936;1
64;1;2976;1
41;1;1322;1
40;1;2067;1
99;1;2414;1
86;1;1201;1
51;1;1504;1
42;1;2049;1
21;1;1425;1
40;1;2457;1
12;1;2072;1
42;1;2257;1
5;1;1759;1
22;1;2341;1
37;1;2403;1
7;1;1591;1
99;1;1931;1
17;1;1337;1
70;1;1575;1
18;1;2896;1
37;1;1861;1
45;1;1775;1
14;1;1816;1
25;1;2099;1
66;1;1728;1
28;1;1107;1
80;1;2474;1
94;1;2119;1
19;1;1910;1
46;1;2283;1
25;1;2135;1
79;1;1896;1
23;1;2129;1
16;1;2015;1
12;1;1425;1
55;1;1022;1
49;1;2526;1
54;1;1987;1
77;1;2311;1
80;1;2170;1
90;1;2351;1
90;1;2304;1
3;1;2231;1
60;1;2224;1
84;1;2256;1
91;1;1912;1
22;1;1972;1
92;1;1672;1
6;1;2781;1
45;1;1732;1
71;1;1684;1
5;1;2582;1
86;1;1188;1
63;1;2091;1
58;1;2441;1
88;1;2544;1
54;1;1686;1
59;1;1367;1
28;1;2310;1
63;1;1569;1
39;1;2084;1
58;1;1561;1
25;1;2752;1
3;1;2566;1
3;1;1552;1
77;1;2577;1
79;1;1526;1
61;1;1711;1
50;1;1825;1
94;1;2905;1
98;1;1667;1
86;1;2400;1
67;1;2309;1
15;1;1545;1
21;1;1763;1
21;1;1321;1
47;1;2272;1
33;1;1266;1
49;1;2426;1
6;1;2271;1
14;1;1864;1
71;1;2021;1
25;1;1506;1
52;1;2138;1
50;1;1480;1
31;1;1152;1
46;1;2134;1
25;1;2055;1
14;1;3279;1
51;1;2395;1
18;1;2557;1
30;1;1998;1
7;1;2817;1
25;1;1862;1
23;1;1544;1
3;1;2096;1
26;1;644;1
33;1;1758;1
54;1;2591;1
45;1;2830;1
59;1;2599;1
78;1;1864;1
10;1;2067;1
33;1;2112;1
18;1;1435;1
80;1;1868;1
21;1;1478;1
87;1;2946;1
28;1;1822;1
57;1;1877;1
92;1;2405;1
43;1;1580;1
70;1;1475;1
83;1;2159;1
93;1;2591;1
67;1;1471;1
36;1;2214;1
47;1;1667;1
26;1;1733;1
67;1;1230;1
21;1;2465;1
84;1;2839;1
84;1;1099;1
70;1;1918;1
14;1;2264;1
19;1;2220;1
15;1;2288;1
78;1;2127;1
56;1;1628;1
83;1;1783;1
21;1;1344;1
41;1;2967;1
71;1;1604;1
11;1;1606;1
5;1;1967;1
80;1;2866;1
82;1;2066;1
76;1;2322;1
37;1;2189;1
32;1;1587;1
97;1;2516;1
54;1;1631;1
90;1;1846;1
34;1;2150;1
7;1;2122;1
16;1;2336;1
71;1;2374;1
61;1;1690;1
31;1;1393;1
76;1;2869;1
86;1;2166;1
76;1;1681;1
61;1;2664;1
80;1;890;1
63;1;1812;1
96;1;1783;1
29;1;2899;1
39;1;1925;1
100;1;2339;1
62;1;2755;1
90;1;1301;1
55;1;815;1
16;1;1833;1
84;1;1719;1
82;1;1756;1
79;1;1929;1
24;1;1266;1
98;1;2243;1
44;1;1961;1
7;1;2615;1
69;1;2649;1
23;1;2380;1
21;1;1496;1
38;1;1690;1
49;1;2568;1
26;1;1421;1
20;1;1905;1
56;1;1788;1
61;1;1779;1
97;1;1659;1
42;1;1688;1
46;1;2135;1
87;1;1512;1
60;1;693;1
44;1;962;1
84;1;2521;1
10;1;2249;1
15;1;1747;1
5;1;2105;1
66;1;2414;1
7;1;1691;1
94;1;2107;1
95;1;2039;1
91;1;1946;1
81;1;1996;1
18;1;1537;1
14;1;2489;1
47;1;1409;1
91;1;1733;1
77;1;1917;1
81;1;2355;1
76;1;2563;1
82;1;2107;1
86;1;1584;1
67;1;2035;1
43;1;2709;1
58;1;1868;1
77;1;2229;1
11;1;2966;1
74;1;2071;1
93;1;2594;1
23;1;2128;1
81;1;1953;1
92;1;1656;1
44;1;2472;1
43;1;2047;1
77;1;1239;1
92;1;1878;1
81;1;1857;1
57;1;2043;1
58;1;2458;1
61;1;2776;1
42;1;2087;1
29;1;2477;1
95;1;1344;1
33;1;2598;1
55;1;2507;1
16;1;2593;1
54;1;2648;1
36;1;1403;1
18;1;2341;1
55;1;2579;1
83;1;1448;1
35;1;1973;1
87;1;1794;1
53;1;1731;1
6;1;2737;1
16;1;1103;1
77;1;1713;1
72;1;2400;1
53;1;2461;1
16;1;2846;1
79;1;1747;1
47;1;2188;1
45;1;2040;1
75;1;1562;1
20;1;2428;1
71;1;1860;1
17;1;2441;1
92;1;1420;1
26;1;2059;1
24;1;1902;1
72;1;2846;1
70;1;2565;1
54;1;1751;1
37;1;1379;1
22;1;2443;1
74;1;2336;1
63;1;2945;1
49;1;1103;1
20;1;2533;1
2;1;1813;1
80;1;2573;1
68;1;1509;1
65;1;1779;1
8;1;1919;1
25;1;2218;1
57;1;3226;1
37;1;2342;1
85;1;2532;1
43;1;2278;1
38;1;1333;1
60;1;1672;1
57;1;1701;1
22;1;1430;1
61;1;2484;1
97;1;2149;1
6;1;2634;1
10;1;2472;1
84;1;1878;1
88;1;2433;1
97;1;2113;1
8;1;3741;1
94;1;2191;1
89;1;2126;1
3;1;1933;1
64;1;1732;1
39;1;2721;1
57;1;1772;1
51;1;2017;1
67;1;1332;1
29;1;1261;1
17;1;2596;1
90;1;2473;1
64;1;1860;1
12;1;2636;1
77;1;1946;1
83;1;2304;1
51;1;2138;1
17;1;2809;1
87;1;2161;1
43;1;1542;1
78;1;1879;1
7;1;2460;1
18;1;1794;1
46;1;1731;1
82;1;1396;1
26;1;2574;1
100;1;1746;1
100;1;1993;1
91;1;1413;1
29;1;2099;1
97;1;1575;1
59;1;2041;1
41;1;1809;1
46;1;2651;1
98;1;2043;1
27;1;2383;1
11;1;1241;1
25;1;2222;1
52;1;3173;1
7;1;1877;1
34;1;2480;1
33;1;2383;1
8;1;1631;1
20;1;2068;1
10;1;1754;1
82;1;1690;1
7;1;1959;1
12;1;2867;1
6;1;3125;1
81;1;1575;1
55;1;2188;1
1;1;2630;1
30;1;1821;1
46;1;2707;1
39;1;2118;1
81;1;2368;1
98;1;1807;1
13;1;1592;1
67;1;2457;1
95;1;2187;1
20;1;2460;1
23;1;2109;1
57;1;1567;1
61;1;2021;1
93;1;2481;1
94;1;2011;1
23;1;1619;1
7;1;1188;1
28;1;1171;1
66;1;1833;1
38;1;2217;1
80;1;2109;1
15;1;1560;1
85;1;2114;1
9;1;2461;1
62;1;1881;1
93;1;1758;1
65;1;2427;1
57;1;1442;1
3;1;2169;1
79;1;1669;1
96;1;1022;1
6;1;2280;1
74;1;2601;1
27;1;1512;1
32;1;2045;1
93;1;1937;1
8;1;2089;1
37;1;2545;1
88;1;2209;1
90;1;1952;1
79;1;1748;1
57;1;1688;1
96;1;2053;1
34;1;1989;1
39;1;2080;1
62;1;892;1
29;1;1853;1
87;1;2657;1
2;1;1339;1
11;1;3084;1
50;1;2198;1
2;1;2088;1
49;1;1648;1
48;1;1800;1
56;1;1675;1
48;1;1517;1
26;1;1924;1
47;1;2275;1
6;1;2125;1
30;1;1168;1
89;1;1887;1
99;1;2972;1
27;1;1959;1
19;1;1456;1
63;1;1693;1
50;1;691;1
48;1;1734;1
55;1;1480;1
69;1;1141;1
1;1;1946;1
15;1;2234;1
98;1;1944;1
27;1;2123;1
81;1;1445;1
72;1;1638;1
26;1;2246;1
56;1;2138;1
15;1;1937;1
85;1;1772;1
35;1;2371;1
73;1;2686;1
19;1;1717;1
53;1;3278;1
58;1;1838;1
34;1;1825;1
92;1;2050;1
83;1;2930;1
74;1;1623;1
61;1;2263;1
24;1;1677;1
91;1;2130;1
27;1;2446;1
69;1;2181;1
47;1;1349;1
19;1;1965;1
18;1;2222;1
22;1;2984;1
73;1;2076;1
17;1;2266;1
69;1;1640;1
27;1;1867;1
33;1;1122;1
91;1;2166;1
30;1;1593;1
36;1;2161;1
93;1;2146;1
56;1;2216;1
13;1;3292;1
30;1;1871;1
44;1;2136;1
5;1;2210;1
48;1;1879;1
40;1;2683;1
6;1;2035;1
56;1;2415;1
31;1;1528;1
75;1;2040;1
55;1;1348;1
72;1;2107;1
79;1;2617;1
64;1;1831;1
93;1;1879;1
17;1;2958;1
76;1;2342;1
12;1;2630;1
98;1;2374;1
16;1;3299;1
36;1;2465;1
85;1;2024;1
71;1;2134;1
85;1;1499;1
47;1;2101;1
39;1;2093;1
28;1;2509;1
66;1;1365;1
100;1;2102;1
43;1;2924;1
48;1;1303;1
78;1;1825;1
32;1;2523;1
8;1;2099;1
83;1;1997;1
98;1;1826;1
86;1;2137;1
3;1;3160;1
62;1;2566;1
90;1;1891;1
7;1;1608;1
16;1;2358;1
35;1;1019;1
40;1;1480;1
39;1;1319;1
56;1;1174;1
42;1;1823;1
16;1;2118;1
75;1;1942;1
68;1;1988;1
45;1;1561;1
15;1;1628;1
51;1;1934;1
58;1;2847;1
14;1;1853;1
64;1;2266;1
45;1;1665;1
45;1;2504;1
30;1;1853;1
13;1;1353;1
64;1;2822;1
11;1;2697;1
88;1;2503;1
50;1;1466;1
97;1;1595;1
42;1;2612;1
21;1;1733;1
24;1;1576;1
47;1;2328;1
76;1;1292;1
93;1;2398;1
53;1;2235;1
38;1;2418;1
94;1;1649;1
32;1;1970;1
80;1;2296;1
72;1;2006;1
74;1;1924;1
67;1;2475;1
25;1;1707;1
27;1;1736;1
79;1;1808;1
31;1;1953;1
42;1;2701;1
84;1;2783;1
9;1;2542;1
15;1;2140;1
21;1;2534;1
12;1;1563;1
8;1;2254;1
72;1;2341;1
47;1;1230;1
53;1;2428;1
17;1;1579;1
18;1;2436;1
11;1;1784;1
73;1;2113;1
93;1;1614;1
63;1;1677;1
25;1;1684;1
16;1;1535;1
45;1;2082;1
93;1;1186;1
21;1;2046;1
94;1;1527;1
76;1;2492;1
63;1;2075;1
29;1;2237;1
34;1;1764;1
69;1;1097;1
93;1;1682;1
91;1;1611;1
87;1;2271;1
14;1;2004;1
55;1;2285;1
86;1;1157;1
48;1;3064;1
23;1;2210;1
38;1;2745;1
63;1;1477;1
41;1;2140;1
48;1;1065;1
10;1;1915;1
95;1;2289;1
56;1;2321;1
52;1;2057;1
24;1;2114;1
40;1;1689;1
47;1;2459;1
74;1;2644;1
65;1;2539;1
58;1;2534;1
12;1;2407;1
76;1;1346;1
80;1;1271;1
99;1;2103;1
96;1;2146;1
13;1;1171;1
2;1;1183;1
50;1;2399;1
93;1;2244;1
61;1;1750;1
43;1;2303;1
33;1;1843;1
63;1;2197;1
40;1;2654;1
97;1;2026;1
2;1;1826;1
44;1;1560;1
38;1;1268;1
81;1;2036;1
41;1;1563;1
89;1;1752;1
62;1;1749;1
77;1;2121;1
24;1;1401;1
42;1;2195;1
73;1;2580;1
35;1;1005;1
67;1;1568;1
24;1;1359;1
14;1;2775;1
4;1;2604;1
5;1;2801;1
45;1;1832;1
72;1;1566;1
42;1;1876;1
28;1;2496;1
8;1;1308;1
41;1;2244;1
96;1;2056;1
63;1;2215;1
25;1;2190;1
20;1;1140;1
28;1;1690;1
72;1;2129;1
84;1;2450;1
71;1;2373;1
3;1;2860;1
52;1;1958;1
7;1;1341;1
89;1;1402;1
100;1;2099;1
94;1;1755;1
65;1;2077;1
56;1;2014;1
87;1;2092;1
32;1;2454;1
71;1;2203;1
92;1;1993;1
42;1;3370;1
38;1;2376;1
59;1;1998;1
40;1;1257;1
51;1;2124;1
95;1;2602;1
69;1;3317;1
86;1;2516;1
40;1;1781;1
79;1;2762;1
57;1;2739;1
53;1;1236;1
19;1;1917;1
13;1;2458;1
83;1;1644;1
27;1;1683;1
34;1;2118;1
71;1;2168;1
36;1;2175;1
34;1;2237;1
31;1;2860;1
55;1;1000;1
4;1;2372;1
44;1;2019;1
80;1;1494;1
37;1;2285;1
94;1;2447;1
56;1;2819;1
1;1;1704;1
98;1;1512;1
51;1;3076;1
59;1;2076;1
50;1;1335;1
67;1;1490;1
16;1;2432;1
3;1;1740;1
58;1;2234;1
47;1;1611;1
87;1;2304;1
78;1;979;1
5;1;1738;1
81;1;2050;1
55;1;2355;1
41;1;1802;1
11;1;1586;1
28;1;1776;1
94;1;1711;1
10;1;1593;1
69;1;2517;1
45;1;1377;1
49;1;1926;1
20;1;2107;1
80;1;2185;1
49;1;2691;1
37;1;2332;1
75;1;1774;1
56;1;1782;1
37;1;1495;1
44;1;1354;1
42;1;1698;1
83;1;1891;1
21;1;2265;1
13;1;2050;1
60;1;2377;1
91;1;2726;1
56;1;2167;1
96;1;1645;1
57;1;1143;1
14;1;2136;1
68;1;2478;1
16;1;2192;1
63;1;2327;1
5;1;2223;1
49;1;2413;1
78;1;2210;1
62;1;1693;1
54;1;2390;1
91;1;2377;1
18;1;1966;1
68;1;1473;1
90;1;1953;1
40;1;1405;1
47;1;1999;1
49;1;2449;1
31;1;2159;1
77;1;1786;1
25;1;1936;1
71;1;2072;1
50;1;2454;1
75;1;2669;1
33;1;1711;1
57;1;1854;1
79;1;1960;1
55;1;2062;1
4;1;2707;1
43;1;1418;1
81;1;2875;1
97;1;2118;1
51;1;1518;1
67;1;2000;1
23;1;2146;1
51;1;1981;1
38;1;1836;1
98;1;2500;1
70;1;2798;1
39;1;2443;1
60;1;2235;1
89;1;2275;1
92;1;1781;1
72;1;2534;1
40;1;1464;1
16;1;1165;1
30;1;1189;1
74;1;2451;1
69;1;1872;1
53;1;1497;1
9;1;1569;1
71;1;1847;1
9;1;1804;1
36;1;1643;1
17;1;2032;1
82;1;2905;1
18;1;2091;1
35;1;1522;1
21;1;2198;1
7;1;2375;1
18;1;2340;1
29;1;2309;1
93;1;2640;1
20;1;2962;1
48;1;1935;1
5;1;1851;1
49;1;1504;1
97;1;1944;1
45;1;2627;1
6;1;2861;1
48;1;2204;1
81;1;1448;1
6;1;2379;1
69;1;1630;1
84;1;1530;1
64;1;2762;1
11;1;1805;1
56;1;1725;1
67;1;1752;1
74;1;2280;1
99;1;2204;1
20;1;2153;1
59;1;1975;1
11;1;1254;1
20;1;1504;1
49;1;2227;1
90;1;3222;1
45;1;1763;1
10;1;2374;1
27;1;2054;1
5;1;656;1
36;1;1379;1
44;1;1435;1
34;1;3045;1
73;1;1725;1
51;1;2089;1
74;1;2583;1
81;1;1835;1
91;1;1074;1
89;1;2154;1
52;1;2600;1
43;1;1578;1
63;1;2400;1
43;1;2661;1
56;1;2264;1
87;1;1800;1
55;1;2052;1
57;1;2238;1
100;1;1579;1
5;1;2110;1
73;1;2408;1
76;1;1542;1
64;1;2409;1
86;1;2278;1
42;1;1400;1
97;1;2194;1
33;2;1184;1
2;2;2781;1
10;2;1511;1
55;2;2001;1
47;2;2516;1
78;2;1162;1
95;2;2521;1
23;2;2188;1
98;2;1290;1
75;2;1433;1
69;2;2040;1
40;2;1569;1
76;2;1589;1
75;2;2004;1
3;2;1393;1
71;2;1590;1
37;2;2275;1
75;2;1417;1
41;2;741;1
72;2;2324;1
14;2;2147;1
49;2;2798;1
73;2;1677;1
47;2;2691;1
51;2;1890;1
20;2;1494;1
46;2;2134;1
79;2;1659;1
9;2;1840;1
14;2;2141;1
24;2;2359;1
55;2;2656;1
18;2;1925;1
80;2;2073;1
71;2;2332;1
67;2;2082;1
37;2;1907;1
16;2;2125;1
39;2;2333;1
13;2;2354;1
95;2;2821;1
46;2;2657;1
6;2;1166;1
30;2;1434;1
91;2;1705;1
24;2;1317;1
48;2;2569;1
88;2;1664;1
95;2;1578;1
35;2;1925;1
81;2;2344;1
18;2;1428;1
10;2;2189;1
96;2;2139;1
55;2;2114;1
21;2;2303;1
99;2;1814;1
56;2;2644;1
28;2;1817;1
61;2;3319;1
79;2;1449;1
13;2;2143;1
69;2;2244;1
89;2;2367;1
28;2;1382;1
58;2;2009;1
9;2;2791;1
23;2;2445;1
65;2;1967;1
56;2;1894;1
95;2;2076;1
20;2;2002;1
96;2;2737;1
100;2;1728;1
37;2;2546;1
2;2;2266;1
7;2;2850;1
28;2;2069;1
82;2;1672;1
94;2;2239;1
94;2;1329;1
85;2;2559;1
69;2;1744;1
62;2;1908;1
48;2;997;1
38;2;1437;1
88;2;2781;1
1;2;2686;1
34;2;1524;1
72;2;580;1
88;2;2525;1
45;2;1430;1
7;2;3002;1
72;2;2172;1
59;2;1937;1
8;2;1417;1
93;2;1802;1
27;2;2059;1
41;2;1921;1
67;2;1864;1
81;2;2112;1
7;2;3394;1
13;2;2572;1
21;2;1648;1
75;2;2972;1
89;2;2960;1
75;2;2965;1
47;2;2040;1
67;2;2170;1
70;2;1154;1
18;2;1649;1
67;2;1897;1
18;2;2609;1
11;2;1789;1
71;2;1682;1
55;2;2218;1
73;2;1887;1
67;2;1984;1
93;2;2549;1
87;2;1340;1
69;2;1848;1
84;2;2276;1
70;2;2348;1
52;2;1765;1
13;2;2911;1
26;2;1622;1
47;2;2304;1
40;2;1929;1
79;2;2836;1
89;2;1660;1
25;2;2036;1
94;2;1911;1
77;2;2705;1
9;2;2441;1
61;2;2622;1
63;2;2204;1
99;2;1292;1
8;2;2383;1
25;2;1967;1
33;2;1844;1
42;2;2261;1
65;2;2424;1
96;2;2402;1
53;2;1304;1
8;2;2449;1
73;2;2076;1
70;2;2029;1
33;2;2005;1
78;2;1988;1
25;2;2780;1
89;2;2658;1
83;2;2425;1
23;2;2427;1
78;2;2940;1
19;2;1992;1
36;2;2365;1
7;2;1840;1
93;2;1873;1
65;2;2453;1
89;2;1995;1
74;2;2114;1
46;2;2265;1
26;2;1792;1
88;2;2347;1
5;2;2135;1
97;2;2593;1
80;2;578;1
9;2;2574;1
78;2;3336;1
89;2;2201;1
82;2;1367;1
59;2;1344;1
76;2;1718;1
45;2;1574;1
45;2;2287;1
66;2;2488;1
59;2;2328;1
31;2;487;1
20;2;1814;1
39;2;2469;1
97;2;2481;1
35;2;1392;1
68;2;2484;1
59;2;1397;1
24;2;2321;1
2;2;1962;1
60;2;1633;1
8;2;2974;1
68;2;1812;1
60;2;2619;1
94;2;2603;1
26;2;2225;1
56;2;255;1
16;2;1494;1
67;2;2357;1
1;2;1716;1
98;2;1387;1
92;2;1930;1
57;2;2137;1
29;2;1383;1
94;2;2779;1
93;2;2121;1
4;2;1234;1
52;2;1925;1
13;2;2190;1
86;2;1441;1
38;2;2181;1
44;2;1955;1
97;2;2018;1
78;2;1641;1
18;2;2177;1
51;2;2143;1
44;2;2279;1
30;2;1801;1
12;2;1740;1
6;2;1551;1
44;2;1884;1
17;2;2616;1
85;2;2594;1
40;2;2104;1
28;2;2537;1
21;2;1270;1
80;2;1081;1
67;2;1742;1
88;2;1852;1
49;2;1920;1
73;2;2832;1
64;2;2188;1
53;2;1810;1
85;2;3170;1
77;2;2635;1
83;2;1913;1
78;2;1826;1
72;2;2221;1
90;2;1295;1
13;2;1743;1
83;2;1935;1
51;2;1710;1
19;2;2066;1
13;2;1270;1
20;2;2163;1
82;2;2395;1
39;2;2123;1
95;2;2399;1
2;2;2416;1
23;2;1811;1
35;2;2236;1
48;2;1463;1
76;2;1664;1
34;2;2085;1
54;2;2410;1
36;2;2638;1
3;2;2564;1
59;2;2722;1
93;2;2488;1
69;2;2319;1
16;2;1642;1
64;2;2016;1
98;2;1182;1
32;2;2469;1
88;2;2153;1
3;2;1781;1
8;2;2155;1
82;2;2603;1
28;2;1371;1
84;2;2100;1
23;2;2883;1
15;2;1732;1
100;2;2500;1
95;2;2816;1
1;2;1733;1
83;2;1016;1
53;2;2592;1
38;2;1937;1
11;2;1450;1
4;2;1754;1
89;2;974;1
14;2;1882;1
91;2;2007;1
68;2;2427;1
26;2;3135;1
31;2;2707;1
35;2;2092;1
9;2;1571;1
27;2;2787;1
86;2;2604;1
3;2;2711;1
22;2;2325;1
82;2;1740;1
28;2;1170;1
99;2;1813;1
66;2;1770;1
14;2;1780;1
84;2;1895;1
71;2;1697;1
49;2;2358;1
83;2;1588;1
25;2;2239;1
93;2;1203;1
51;2;2172;1
29;2;2256;1
40;2;1877;1
